2023-04-18T10:00:00Z	13.27
2023-04-18T11:00:00Z	11.32
2023-04-18T12:00:00Z	9.96
2023-04-18T13:00:00Z	9.24
2023-04-18T14:00:00Z	8.41
2023-04-18T15:00:00Z	7.69
2023-04-18T16:00:00Z	7.31
2023-04-18T17:00:00Z	7.51
2023-04-18T18:00:00Z	8.71
2023-04-18T19:00:00Z	9.34
2023-04-18T20:00:00Z	9.27
2023-04-18T21:00:00Z	10.1
2023-04-18T22:00:00Z	9.31
2023-04-18T23:00:00Z	7.66
2023-04-19T00:00:00Z	6.23
2023-04-19T01:00:00Z	6.67
2023-04-19T02:00:00Z	6.61
2023-04-19T03:00:00Z	6.3
2023-04-19T04:00:00Z	6.32
2023-04-19T05:00:00Z	6.43
2023-04-19T06:00:00Z	6.71
2023-04-19T07:00:00Z	8.73
2023-04-19T08:00:00Z	11
2023-04-19T09:00:00Z	9.01
2023-04-19T10:00:00Z	8.24
2023-04-19T11:00:00Z	7.23
2023-04-19T12:00:00Z	6.33
2023-04-19T13:00:00Z	4.26
2023-04-19T14:00:00Z	3.75
2023-04-19T15:00:00Z	3.75
2023-04-19T16:00:00Z	3.64
2023-04-19T17:00:00Z	3.9
2023-04-19T18:00:00Z	6.26
2023-04-19T19:00:00Z	6.71
2023-04-19T20:00:00Z	6.71
2023-04-19T21:00:00Z	6.59
2023-04-19T22:00:00Z	5.6
2023-04-19T23:00:00Z	4.59
2023-04-20T00:00:00Z	3.94
2023-04-20T01:00:00Z	4.34
2023-04-20T02:00:00Z	4.06
2023-04-20T03:00:00Z	3.98
2023-04-20T04:00:00Z	4.02
2023-04-20T05:00:00Z	4.39
2023-04-20T06:00:00Z	5.5
2023-04-20T07:00:00Z	6.25
2023-04-20T08:00:00Z	7.48
2023-04-20T09:00:00Z	8.56
2023-04-20T10:00:00Z	8.15
2023-04-20T11:00:00Z	10.61
2023-04-20T12:00:00Z	8.75
2023-04-20T13:00:00Z	10.36
2023-04-20T14:00:00Z	7.7
2023-04-20T15:00:00Z	7.04
2023-04-20T16:00:00Z	6.59
2023-04-20T17:00:00Z	6.47
2023-04-20T18:00:00Z	6.48
2023-04-20T19:00:00Z	7.45
2023-04-20T20:00:00Z	6.59
2023-04-20T21:00:00Z	6.19
2023-04-20T22:00:00Z	5.74
2023-04-20T23:00:00Z	4.48
2023-04-21T00:00:00Z	3.59
2023-04-21T01:00:00Z	3.85
2023-04-21T02:00:00Z	4.29
2023-04-21T03:00:00Z	4.51
2023-04-21T04:00:00Z	4.88
2023-04-21T05:00:00Z	5.58
2023-04-21T06:00:00Z	6.01
2023-04-21T07:00:00Z	9.62
2023-04-21T08:00:00Z	12.41
2023-04-21T09:00:00Z	12.98
2023-04-21T10:00:00Z	11.41
2023-04-21T11:00:00Z	9.66
2023-04-21T12:00:00Z	7.66
2023-04-21T13:00:00Z	4.58
2023-04-21T14:00:00Z	3.69
2023-04-21T15:00:00Z	3.74
2023-04-21T16:00:00Z	4.11
2023-04-21T17:00:00Z	5.92
2023-04-21T18:00:00Z	7.37
2023-04-21T19:00:00Z	6.76
2023-04-21T20:00:00Z	6.57
2023-04-21T21:00:00Z	6.16
2023-04-21T22:00:00Z	5.62
2023-04-21T23:00:00Z	4.63
2023-04-22T00:00:00Z	3.96
2023-04-22T01:00:00Z	2.94
2023-04-22T02:00:00Z	2.91
2023-04-22T03:00:00Z	2.9
2023-04-22T04:00:00Z	3.02
2023-04-22T05:00:00Z	3.44
2023-04-22T06:00:00Z	3.87
2023-04-22T07:00:00Z	4.4
2023-04-22T08:00:00Z	4.83
2023-04-22T09:00:00Z	5.55
2023-04-22T10:00:00Z	4.9
2023-04-22T11:00:00Z	4.68
2023-04-22T12:00:00Z	4.13
2023-04-22T13:00:00Z	2.88
2023-04-22T14:00:00Z	1.1
2023-04-22T15:00:00Z	0.62
2023-04-22T16:00:00Z	3.22
